id,submitdate,lastpage,startlanguage,startdate,datestamp,Country,Country[other],Discipline[A2],Discipline[A3],Discipline[A4],Discipline[A6],Discipline[A1],Discipline[A5],Discipline[other],Gender,CareerStatus,CareerStatus[other],Institution,Institution[other],NPublishedCor,PDepositedCor,CorSomeComparison[A1],CorSomeComparison[A2],CorSomeComparison[A3],CorSomeComparison[A4],CorSomeComparison[A5],CorSomeComparison[A6],CorSomeDeposited[A1],CorSomeDeposited[A2],CorSomeDeposited[A3],CorSomeDeposited[A4],CorSomeDeposited[A5],CorSomeDeposited[A6],CorSomeDeposited[A7],CorSomeDeposited[A8],CorSomeDeposited[A9],CorSomeDeposited[A10],CorSomeDeposited[A11],CorSomeDeposited[A12],CorSomeDeposited[A13],CorAllDeposited[A1],CorAllDeposited[A2],CorAllDeposited[A3],CorAllDeposited[A4],CorAllDeposited[A5],CorAllDeposited[A6],CorAllDeposited[A7],CorAllDeposited[A8],CorAllDeposited[A9],CorAllDeposited[A10],CorAllDeposited[A11],CorAllDeposited[A12],CorAllDeposited[A13],CorSomeNotDeposited[A1],CorSomeNotDeposited[A2],CorSomeNotDeposited[A3],CorSomeNotDeposited[A4],CorSomeNotDeposited[A5],CorSomeNotDeposited[A6],CorSomeNotDeposited[A7],CorSomeNotDeposited[A8],CorSomeNotDeposited[A9],CorNoneNotDeposited[A1],CorNoneNotDeposited[A2],CorNoneNotDeposited[A3],CorNoneNotDeposited[A4],CorNoneNotDeposited[A5],CorNoneNotDeposited[A6],CorNoneNotDeposited[A7],CorNoneNotDeposited[A8],CorNoneNotDeposited[A9],interviewtime,groupTime1264,CountryTime,DisciplineTime,GenderTime,CareerStatusTime,InstitutionTime,groupTime1262,NPublishedCorTime,PDepositedCorTime,groupTime1263,CorSomeComparisonTime,CorComparisonFreeTime,CorSomeDepositedTime,CorAllDepositedTime,CorDepositedFreeTime,CorSomeNotDepositedTime,CorNoneNotDepositedTime,CorNotDepositedFreeTime,groupTime1265,FeedbackSurveyTime,FollowUpParticipantTime,FollowUpEmailTime
61,2020-12-03 16:02:16,4.0,en,2020-12-03 15:59:16,2020-12-03 16:02:16,Netherlands,,No,No,No,No,No,No,Geography,Female,Assistant Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,179.1,37.05,,,,,,30.01,,,98.56,,,,,,,,,13.48,,,
62,2020-12-03 16:03:55,4.0,en,2020-12-03 15:59:29,2020-12-03 16:03:55,Italy,,No,No,No,No,No,No,Ocean Engineering,Male,Other,Permanent Researcher,Non-university research institution,,11-20,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Agree,Neutral,Agree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Agree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,,,267.4,72.67,,,,,,45.15,,,133.36,,,,,,,,,16.22,,,
63,2020-12-03 16:08:36,4.0,en,2020-12-03 16:01:30,2020-12-03 16:08:36,Germany,,Yes,No,No,No,No,No,,Male,Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,,,,,,,,,,,,,,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,,,,,,,,,,428.96,45.89,,,,,,65.77,,,288.36,,,,,,,,,28.94,,,
64,2020-12-03 16:05:23,4.0,en,2020-12-03 16:01:42,2020-12-03 16:05:23,Germany,,No,Yes,No,No,No,No,,Male,Postdoctoral researcher,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Neutral,223.07,38.69,,,,,,50.33,,,118.4,,,,,,,,,15.65,,,
65,2020-12-03 16:06:24,4.0,en,2020-12-03 16:02:21,2020-12-03 16:06:24,Italy,,No,No,No,No,Yes,No,,Male,Business or industry professional,,Business or industry,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Strongly disagree,Neutral,Strongly disagree,Agree,Agree,Strongly agree,Neutral,243.96,46.13,,,,,,50.15,,,124.31,,,,,,,,,23.37,,,
66,2020-12-03 16:05:01,4.0,en,2020-12-03 16:02:33,2020-12-03 16:05:01,Czech Republic,,No,Yes,No,No,No,No,,Female,Assistant Professor,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,149.8,43.98,,,,,,45.58,,,41.65,,,,,,,,,18.59,,,
67,2020-12-03 16:23:18,4.0,en,2020-12-03 16:02:56,2020-12-03 16:23:18,France,,No,Yes,No,Yes,Yes,No,,Male,Postdoctoral researcher,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Strongly agree,Strongly disagree,Agree,Agree,Neutral,Neutral,1223.26,31.16,,,,,,12.55,,,1176.43,,,,,,,,,3.12,,,
68,2020-12-03 16:06:46,4.0,en,2020-12-03 16:03:16,2020-12-03 16:06:46,Turkey,,No,No,Yes,No,No,No,Sedimentology,Male,Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Neutral,211.11,64.0,,,,,,33.19,,,79.81,,,,,,,,,34.11,,,
69,2020-12-03 16:06:19,4.0,en,2020-12-03 16:03:17,2020-12-03 16:06:19,Germany,,No,No,No,Yes,Yes,No,,Male,Other,PhD scientist,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree,183.48,72.21,,,,,,25.98,,,80.18,,,,,,,,,5.11,,,
70,2020-12-03 16:09:20,4.0,en,2020-12-03 16:03:18,2020-12-03 16:09:20,Germany,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,363.26,80.46,,,,,,155.15,,,74.45,,,,,,,,,53.2,,,
71,2020-12-03 16:08:02,4.0,en,2020-12-03 16:04:18,2020-12-03 16:08:02,Israel,,No,No,Yes,No,Yes,No,Geophysics,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Strongly agree,Agree,Strongly agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,,,,,,,,,,226.33,51.92,,,,,,18.65,,,143.45,,,,,,,,,12.31,,,
72,2020-12-03 16:14:43,4.0,en,2020-12-03 16:05:54,2020-12-03 16:14:43,the United Kingdom of Great Britain and Northern Ireland,,No,No,No,No,No,No,Applied Mathematics,Male,Postdoctoral researcher,,University,,11-20,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Neutral,Agree,Agree,Strongly agree,Neutral,Disagree,Agree,Neutral,Disagree,Disagree,,,,,,,,,,,,,,Disagree,Neutral,Agree,Disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,,,,,,,,,,530.05,59.45,,,,,,74.24,,,383.75,,,,,,,,,12.61,,,
73,2020-12-03 16:12:42,4.0,en,2020-12-03 16:09:48,2020-12-03 16:12:42,United States of America,,No,Yes,No,Yes,No,No,,Male,Professor,,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Neutral,175.99,50.15,,,,,,21.33,,,100.09,,,,,,,,,4.42,,,
74,2020-12-03 16:16:02,4.0,en,2020-12-03 16:09:54,2020-12-03 16:16:02,Netherlands,,Yes,No,No,Yes,No,No,Biofuling,Male,Other,Ph degree working for a private company,Business or industry,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,369.99,204.15,,,,,,97.9,,,54.19,,,,,,,,,13.75,,,
75,,2.0,en,2020-12-03 16:10:37,2020-12-03 16:11:33,Germany,,No,No,No,No,No,No,Soil Science,Female,PhD student,,University,,3-5,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.83,33.34,,,,,,22.49,,,,,,,,,,,,,,,
76,2020-12-03 16:27:24,4.0,en,2020-12-03 16:11:04,2020-12-03 16:27:24,Norway,,No,No,No,Yes,No,No,,Male,Other,Senior Researcher,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,981.91,834.99,,,,,,49.35,,,90.67,,,,,,,,,6.9,,,
77,2020-12-03 16:15:28,4.0,en,2020-12-03 16:11:49,2020-12-03 16:15:28,United States of America,,No,No,No,No,No,No,Terrestrial Ecology,Male,Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,,,,,,,,,,,,,,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,220.77,38.93,,,,,,13.93,,,153.75,,,,,,,,,14.16,,,
78,2020-12-03 16:15:13,4.0,en,2020-12-03 16:12:13,2020-12-03 16:15:13,Norway,,No,No,No,Yes,No,No,,Male,Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,181.82,43.87,,,,,,24.24,,,87.58,,,,,,,,,26.13,,,
79,,2.0,en,2020-12-03 16:12:26,2020-12-03 16:19:41,Israel,,No,No,No,No,No,No,Fluid-structure interaction,Male,Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.77,76.81,,,,,,359.96,,,,,,,,,,,,,,,
80,2020-12-03 16:18:13,4.0,en,2020-12-03 16:14:31,2020-12-03 16:18:13,Serbia,,No,No,No,No,No,No,Computer Science,Female,Other,research associate,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly disagree,Neutral,224.37,74.79,,,,,,56.61,,,62.21,,,,,,,,,30.76,,,
81,2020-12-03 16:20:48,4.0,en,2020-12-03 16:14:53,2020-12-03 16:20:48,the United Kingdom of Great Britain and Northern Ireland,,No,Yes,No,No,No,No,,Male,Postdoctoral researcher,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,,,,,,,,,,357.45,23.05,,,,,,58.88,,,256.66,,,,,,,,,18.86,,,
82,2020-12-03 16:21:40,4.0,en,2020-12-03 16:15:01,2020-12-03 16:21:40,Italy,,No,Yes,No,No,No,No,,Prefer not to say,Other,Researcher of Italian Governamental Research Institute,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,401.07,100.43,,,,,,104.44,,,97.42,,,,,,,,,98.78,,,
83,2020-12-03 16:19:07,4.0,en,2020-12-03 16:15:37,2020-12-03 16:19:07,United States of America,,No,No,No,No,Yes,No,,Male,Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,211.62,41.02,,,,,,60.46,,,97.4,,,,,,,,,12.74,,,
84,2020-12-03 16:32:14,4.0,en,2020-12-03 16:18:12,2020-12-03 16:32:14,Other,Taiwan,No,No,No,No,No,No,Ocean Engineering,Male,Professor,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Neutral,,,,,,,,,,,,,,Disagree,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,,,,,,,,,,843.16,208.66,,,,,,91.01,,,525.23,,,,,,,,,18.26,,,
85,2020-12-03 16:26:17,4.0,en,2020-12-03 16:19:42,2020-12-03 16:26:17,Egypt,,No,No,No,No,No,No,Water chemistry,Male,Associate Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Neutral,Neutral,Strongly agree,Disagree,Neutral,Agree,Neutral,Neutral,397.35,51.51,,,,,,196.9,,,129.83,,,,,,,,,19.11,,,
86,2020-12-03 16:23:41,4.0,en,2020-12-03 16:19:56,2020-12-03 16:23:41,India,,No,No,No,No,No,No,Water waves,Male,Assistant Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Strongly agree,Strongly agree,Neutral,Neutral,Neutral,Neutral,Strongly agree,227.01,67.32,,,,,,45.56,,,82.19,,,,,,,,,31.94,,,
87,2020-12-03 16:24:30,4.0,en,2020-12-03 16:20:22,2020-12-03 16:24:30,Italy,,No,Yes,No,No,No,No,Ornithology,Female,Other,Medical Doctor,Other,Independent researcher,21+,Some of these articles were also deposited as preprints*,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,,,,,,,,,,,,,,Neutral,Neutral,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,,,,,,,,,,250.06,60.27,,,,,,18.72,,,159.77,,,,,,,,,11.3,,,
88,2020-12-03 16:23:01,4.0,en,2020-12-03 16:21:11,2020-12-03 16:23:01,France,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,111.91,30.33,,,,,,16.13,,,52.41,,,,,,,,,13.04,,,
89,2020-12-03 16:29:24,4.0,en,2020-12-03 16:21:43,2020-12-03 16:29:24,Germany,,No,No,No,No,Yes,No,,Male,Prefer not to say,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Neutral,Neutral,Strongly disagree,463.89,63.81,,,,,,199.43,,,168.84,,,,,,,,,31.81,,,
90,,,en,2020-12-03 16:22:08,2020-12-03 16:22:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
91,2020-12-03 16:28:39,4.0,en,2020-12-03 16:24:04,2020-12-03 16:28:39,Norway,,No,No,No,No,No,No,Fish ecology,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Strongly disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,,,,,,,,,,,,,,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,,,,,,,,,,276.56,47.05,,,,,,25.36,,,187.28,,,,,,,,,16.87,,,
92,2020-12-03 16:29:48,4.0,en,2020-12-03 16:25:49,2020-12-03 16:29:48,Greece,,No,No,No,No,No,No,Hydrology,Male,Postdoctoral researcher,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,241.35,51.76,,,,,,59.66,,,100.1,,,,,,,,,29.83,,,
93,,,en,2020-12-03 16:36:23,2020-12-03 16:36:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
94,2020-12-03 16:44:35,4.0,en,2020-12-03 16:36:27,2020-12-03 16:44:35,France,,No,No,Yes,No,No,No,,Male,Associate Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Strongly disagree,,,,,,,,,,,,,,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,489.63,35.55,,,,,,21.47,,,258.18,,,,,,,,,174.43,,,
95,2020-12-03 16:45:37,4.0,en,2020-12-03 16:36:47,2020-12-03 16:45:37,Italy,,No,No,Yes,No,No,No,,Male,Other,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Disagree,,,,,,,,,,,,,,Agree,Neutral,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neutral,Neutral,,,,,,,,,,531.73,73.84,,,,,,45.1,,,350.03,,,,,,,,,62.76,,,
96,2020-12-03 16:45:24,4.0,en,2020-12-03 16:37:09,2020-12-03 16:45:24,Denmark,,No,Yes,No,No,No,No,,Male,Other,"senior researcher, emeritus",University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Agree,Neutral,496.73,79.78,,,,,,106.36,,,254.55,,,,,,,,,56.04,,,
97,,2.0,en,2020-12-03 16:37:47,2020-12-03 16:39:04,Bahrain,,No,No,No,No,No,No,electronics,Male,Assistant Professor,,University,,21+,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.74,54.25,,,,,,23.49,,,,,,,,,,,,,,,
98,2020-12-03 16:48:50,4.0,en,2020-12-03 16:38:35,2020-12-03 16:48:50,United States of America,,No,Yes,No,No,No,No,cell biology,Male,Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Strongly disagree,617.27,68.8,,,,,,44.45,,,451.82,,,,,,,,,52.2,,,
99,2020-12-03 16:42:08,4.0,en,2020-12-03 16:39:56,2020-12-03 16:42:08,United States of America,,No,No,No,Yes,No,No,,Female,Postdoctoral researcher,,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,133.84,26.44,,,,,,45.3,,,56.2,,,,,,,,,5.9,,,
100,2020-12-03 16:44:29,4.0,en,2020-12-03 16:40:46,2020-12-03 16:44:29,the United Kingdom of Great Britain and Northern Ireland,,No,No,No,No,No,No,geology,Female,Postdoctoral researcher,,University,,6-10,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Disagree,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,,,,,,,,,,224.85,26.05,,,,,,36.48,,,156.83,,,,,,,,,5.49,,,
101,2020-12-03 16:44:18,4.0,en,2020-12-03 16:41:26,2020-12-03 16:44:18,Germany,,No,No,Yes,No,No,No,,Female,Postdoctoral researcher,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,173.85,23.85,,,,,,13.65,,,123.3,,,,,,,,,13.05,,,
102,2020-12-03 16:50:58,4.0,en,2020-12-03 16:44:05,2020-12-03 16:50:58,Colombia,,No,Yes,No,No,No,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,,,,,,,,,,,,,,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,414.86,79.93,,,,,,31.52,,,238.23,,,,,,,,,65.18,,,
103,2020-12-03 16:49:54,4.0,en,2020-12-03 16:44:43,2020-12-03 16:49:54,Netherlands,,No,No,No,No,No,No,Infrastructure asset management,Female,Postdoctoral researcher,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,225.06,93.78,,,,,,36.95,,,85.14,,,,,,,,,9.19,,,
104,,1.0,en,2020-12-03 16:47:56,2020-12-03 16:49:48,Norway,,No,No,No,No,Yes,No,,Male,Professor,,Non-university research institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.23,112.23,,,,,,,,,,,,,,,,,,,,,
105,2020-12-03 16:50:53,4.0,en,2020-12-03 16:48:28,2020-12-03 16:50:53,Italy,,No,Yes,No,No,No,No,,Female,Associate Professor,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Neutral,146.23,32.01,,,,,,18.82,,,71.22,,,,,,,,,24.18,,,
106,2020-12-03 16:54:21,4.0,en,2020-12-03 16:48:53,2020-12-03 16:54:21,United States of America,,No,Yes,No,No,No,No,,Male,Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Strongly agree,Strongly disagree,Agree,Neutral,Agree,Neutral,330.09,38.13,,,,,,125.78,,,141.82,,,,,,,,,24.36,,,
107,2020-12-03 17:00:57,4.0,en,2020-12-03 16:50:21,2020-12-03 17:00:57,Italy,,No,Yes,No,No,No,No,,Female,Associate Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Disagree,Neutral,Strongly agree,Neutral,Strongly disagree,Neutral,Strongly disagree,Neutral,637.86,89.04,,,,,,194.86,,,260.06,,,,,,,,,93.9,,,
108,,2.0,en,2020-12-03 16:51:19,2020-12-03 16:52:28,Sweden,,No,No,No,No,Yes,No,Climatology,Female,Assistant Professor,,University,,11-20,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,35.23,,,,,,34.07,,,,,,,,,,,,,,,
109,2020-12-03 17:00:53,4.0,en,2020-12-03 16:51:48,2020-12-03 17:00:53,Mexico,,No,No,No,Yes,Yes,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,,,,,,,,,,,,,,Disagree,Neutral,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,,,,,,,,,546.98,49.84,,,,,,56.69,,,425.1,,,,,,,,,15.35,,,
110,,0.0,en,2020-12-03 16:52:16,2020-12-03 16:52:29,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26,13.26,,,,,,,,,,,,,,,,,,,,,
111,2020-12-03 17:31:38,4.0,en,2020-12-03 16:55:38,2020-12-03 17:31:38,United States of America,,No,No,No,No,No,No,Geology/Paleontology,Male,Associate Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,,,,,,,,,,,,,,Strongly disagree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Strongly agree,,,,,,,,,,2162.27,39.73,,,,,,25.36,,,2087.84,,,,,,,,,9.34,,,
112,2020-12-03 17:03:46,4.0,en,2020-12-03 16:56:34,2020-12-03 17:03:46,Brazil,,No,Yes,No,No,No,No,,Male,PhD student,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,434.13,55.87,,,,,,106.94,,,238.98,,,,,,,,,32.34,,,
